DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-01,99.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-02,99.66,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-03,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-04,100.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-05,100,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-06,99.72,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-07,100,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-08,100,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-09,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-10,100.14,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-11,100.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2021-12,100.56,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-01,99.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-02,99.11,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-03,98.91,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-04,99.69,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-05,99.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-06,99.8,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-07,99.78,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-08,99.88,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-09,99.9,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-10,102.31,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-11,101.1,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2022-12,101.05,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-01,101.94,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-02,102.92,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-03,102.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-04,102.92,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-05,102.59,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-06,102.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-07,102.67,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-08,103.78,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-09,103.94,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-10,102.83,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-11,103.95,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2023-12,105.91,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-01,104.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-02,104.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-03,104.59,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-04,102.59,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-05,102.7,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-06,102.63,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-07,102.29,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-08,102.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-09,102.62,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-10,102.62,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-11,102.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2024-12,102.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-01,102.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-02,102.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-03,102.68,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-04,102.88,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-05,102.71,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-06,102.18,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-07,103.83,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-08,105.02,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-09,104.61,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-10,105.17,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-11,105.21,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,FUR,FCSA,2025-12,105.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-01,101.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-02,101.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-03,101.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-04,101.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-05,101.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-06,101.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-07,98.43,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-08,98.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-09,98.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-10,98.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-11,98.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2021-12,98.59,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-01,100.53,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-02,102.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-03,102.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-04,102.2,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-05,102.2,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-06,102.2,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-07,102.22,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-08,102.22,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-09,102.22,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-10,102.25,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-11,102.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2022-12,102.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-01,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-02,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-03,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-04,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-05,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-06,102.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-07,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-08,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-09,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-10,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-11,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2023-12,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-01,104.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-02,104.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-03,104.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-04,104.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-05,104.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-06,104.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-07,104.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-08,104.77,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-09,104.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-10,104.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-11,104.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2024-12,104.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-01,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-02,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-03,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-04,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-05,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-06,104.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-07,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-08,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-09,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-10,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-11,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,MED,FCSA,2025-12,104.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-01,6.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-02,5.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-03,4.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-04,2.56,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-05,1.37,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-06,0.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-07,-0.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-08,-0.15,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-09,-0.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-10,-0.41,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-11,0.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2009-12,-0.29,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-01,-0.43,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-02,-0.26,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-03,0.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-04,0.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-05,0.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-06,0.94,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-07,0.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-08,0.9,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-09,1.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-10,1.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-11,1.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2010-12,1.72,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-01,1.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-02,1.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-03,1.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-04,1.13,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-05,1.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-06,1.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-07,1.29,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-08,0.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-09,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-10,-0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-11,-0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2011-12,0.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-01,0.73,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-02,0.55,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-03,0.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-04,0.8,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-05,0.82,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-06,0.34,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-07,0.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-08,0.95,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-09,1.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-10,0.54,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-11,0.5,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2012-12,0.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-01,0.43,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-02,0.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-03,1.01,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-04,0.9,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-05,0.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-06,1.25,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-07,1.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-08,1.26,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-09,1.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-10,1.26,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-11,1.41,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2013-12,1.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-01,1.45,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-02,1.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-03,1.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-04,2.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-05,2.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-06,2.21,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-07,2.33,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-08,2.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-09,2.91,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-10,3.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-11,2.82,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2014-12,3.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-01,3.66,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-02,3.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-03,4.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-04,4.25,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-05,4.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-06,4.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-07,4.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-08,4.95,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-09,4.29,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-10,3.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-11,3.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2015-12,3.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-01,2.55,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-02,2.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-03,1.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-04,1.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-05,1.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-06,1.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-07,1.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-08,1.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-09,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-10,1.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-11,1.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2016-12,1.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-01,2.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-02,2.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-03,2.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-04,2.17,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-05,1.89,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-06,1.99,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-07,1.17,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-08,0.8,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-09,1.15,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-10,2.09,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-11,1.73,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2017-12,2.73,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2018-01,4.75,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,ALL,FCSA,2018-02,4.45,2,,
